word,tag,wn_label,mw_label,comb_label
carnival,NN,neutral,neutral,neutral
liturgy,NN,neutral,neutral,neutral
alleluias,NNS,not_found,neutral,neutral
verse,NN,neutral,neutral,neutral
readings,NNS,neutral,neutral,neutral
matins,NNS,neutral,neutral,neutral
chapters,NNS,neutral,neutral,neutral
expulsion,NN,neutral,neutral,neutral
parable,NN,neutral,neutral,neutral
designations,NNS,neutral,neutral,neutral
missals,NNS,neutral,neutral,neutral
lectionary,NN,not_found,neutral,neutral
transfiguration,NN,neutral,neutral,neutral
disambiguation,NN,neutral,neutral,neutral
diplomat,NN,neutral,neutral,neutral
campaigns,NNS,neutral,neutral,neutral
daughters,NNS,fem,fem,fem
flies,NNS,neutral,neutral,neutral
xenopterella,NN,not_found,not_found,not_found
beameri,NN,not_found,not_found,not_found
obliqua,NN,not_found,not_found,not_found
bandleader,NN,neutral,neutral,neutral
theme,NN,neutral,neutral,neutral
appearances,NNS,neutral,neutral,neutral
pinkies,NNS,neutral,neutral,neutral
swingin,NN,not_found,not_found,not_found
beetles,NNS,neutral,neutral,neutral
aenescens,NNS,not_found,not_found,not_found
exiguus,NN,not_found,not_found,not_found
insularis,NN,not_found,not_found,not_found
parviceps,NNS,not_found,not_found,not_found
withycombei,NN,not_found,not_found,not_found
courtier,NN,neutral,neutral,neutral
embassy,NN,neutral,neutral,neutral
lute,NN,neutral,neutral,neutral
red,NN,neutral,neutral,neutral
explosion,NN,neutral,neutral,neutral
colonel,NN,neutral,neutral,neutral
freeman,NN,masc,masc,masc
royalists,NNS,neutral,neutral,neutral
gentleman,NN,masc,masc,masc
commissioner,NN,neutral,neutral,neutral
feud,NN,neutral,neutral,neutral
treasurer,NN,neutral,neutral,neutral
merchant,NN,neutral,neutral,neutral
sailcloth,NN,neutral,neutral,neutral
posts,NNS,neutral,neutral,neutral
surveyor,NN,neutral,neutral,neutral
mismanagement,NN,neutral,neutral,neutral
holder,NN,neutral,neutral,neutral
diarists,NNS,neutral,neutral,neutral
goer,NN,neutral,neutral,neutral
gardener,NN,neutral,neutral,neutral
economics,NNS,neutral,neutral,neutral
resource,NN,neutral,neutral,neutral
excludability,NN,not_found,neutral,neutral
rivalry,NN,neutral,neutral,neutral
supplier,NN,neutral,neutral,neutral
good,NN,neutral,neutral,neutral
rider,NN,neutral,neutral,neutral
classification,NN,neutral,neutral,neutral
inefficiency,NN,neutral,neutral,neutral
tragedy,NN,neutral,neutral,neutral
commons,NNS,neutral,neutral,neutral
characteristic,NN,neutral,neutral,neutral
consumers,NNS,neutral,neutral,neutral
producers,NNS,neutral,neutral,neutral
providers,NNS,neutral,neutral,neutral
depth,NN,neutral,neutral,neutral
equations,NNS,neutral,neutral,neutral
benefits,NNS,neutral,neutral,neutral
externalities,NNS,neutral,neutral,neutral
matrix,NN,neutral,neutral,neutral
categories,NNS,neutral,neutral,neutral
customer,NN,neutral,neutral,neutral
movies,NNS,neutral,neutral,neutral
payment,NN,neutral,neutral,neutral
fee,NN,neutral,neutral,neutral
cinema,NN,neutral,neutral,neutral
showing,NN,neutral,neutral,neutral
ushers,NNS,neutral,neutral,neutral
piracy,NN,neutral,neutral,neutral
copyright,NN,neutral,neutral,neutral
infringements,NNS,neutral,neutral,neutral
benefit,NN,neutral,neutral,neutral
lighthouse,NN,neutral,neutral,neutral
ships,NNS,neutral,neutral,neutral
ship,NN,neutral,neutral,neutral
absence,NN,neutral,neutral,neutral
subsidies,NNS,neutral,neutral,neutral
profit,NN,neutral,neutral,neutral
costs,NNS,neutral,neutral,neutral
externality,NN,neutral,neutral,neutral
distribution,NN,neutral,neutral,neutral
valuations,NNS,neutral,neutral,neutral
mechanisms,NNS,neutral,neutral,neutral
constraints,NNS,neutral,neutral,neutral
contracts,NNS,neutral,neutral,neutral
congestion,NN,neutral,neutral,neutral
maximizing,NN,not_found,neutral,neutral
constraint,NN,neutral,neutral,neutral
craniosacral,NN,not_found,neutral,neutral
therapy,NN,neutral,neutral,neutral
joints,NNS,neutral,neutral,neutral
cranium,NN,neutral,neutral,neutral
pseudoscience,NN,neutral,neutral,neutral
quackery,NN,neutral,neutral,neutral
misconceptions,NNS,neutral,neutral,neutral
physiology,NN,neutral,neutral,neutral
skull,NN,neutral,neutral,neutral
cure,NN,neutral,neutral,neutral
all,NN,not_found,neutral,neutral
physician,NN,neutral,neutral,neutral
offshoot,NN,neutral,neutral,neutral
osteopathy,NN,neutral,neutral,neutral
infants,NNS,neutral,neutral,neutral
assumptions,NNS,neutral,neutral,neutral
practitioners,NNS,neutral,neutral,neutral
diagnoses,NNS,neutral,neutral,neutral
patients,NNS,neutral,neutral,neutral
cancer,NN,neutral,neutral,neutral
pediatricians,NNS,neutral,neutral,neutral
injury,NN,neutral,neutral,neutral
alternative,NN,neutral,neutral,neutral
consequences,NNS,neutral,neutral,neutral
symptoms,NNS,neutral,neutral,neutral
tension,NN,neutral,neutral,neutral
disease,NN,neutral,neutral,neutral
finding,NN,neutral,neutral,neutral
conclusion,NN,neutral,neutral,neutral
blog,NN,neutral,neutral,neutral
sentiment,NN,neutral,neutral,neutral
inclusion,NN,neutral,neutral,neutral
volunteers,NNS,neutral,neutral,neutral
efficacy,NN,neutral,neutral,neutral
authors,NNS,neutral,neutral,neutral
mechanism,NN,neutral,neutral,neutral
tests,NNS,neutral,neutral,neutral
pulse,NN,neutral,neutral,neutral
patient,NN,neutral,neutral,neutral
booklet,NN,neutral,neutral,neutral
therapies,NNS,neutral,neutral,neutral
therapists,NNS,neutral,neutral,neutral
publicans,NNS,neutral,neutral,neutral
therapist,NN,neutral,neutral,neutral
practitioner,NN,neutral,neutral,neutral
feeling,NN,neutral,neutral,neutral
tune,NN,neutral,neutral,neutral
entrainment,NN,not_found,neutral,neutral
anatomy,NN,neutral,neutral,neutral
spine,NN,neutral,neutral,neutral
bit,NN,neutral,neutral,neutral
nonsense,NN,neutral,neutral,neutral
varieties,NNS,neutral,neutral,neutral
medicine,NN,neutral,neutral,neutral
blockages,NNS,neutral,neutral,neutral
manipulation,NN,neutral,neutral,neutral
bones,NNS,neutral,neutral,neutral
move,NN,neutral,neutral,neutral
pattern,NN,neutral,neutral,neutral
forerunner,NN,neutral,neutral,neutral
osteopath,NN,neutral,neutral,neutral
sutures,NNS,neutral,neutral,neutral
gills,NNS,neutral,neutral,neutral
fish,NN,neutral,neutral,neutral
mobility,NN,neutral,neutral,neutral
flexibility,NN,neutral,neutral,neutral
approaches,NNS,neutral,neutral,neutral
sacrum,NN,neutral,neutral,neutral
coccyx,NN,neutral,neutral,neutral
similarities,NNS,neutral,neutral,neutral
osteopaths,NNS,neutral,neutral,neutral
motions,NNS,neutral,neutral,neutral
premise,NN,neutral,neutral,neutral
palpation,NN,neutral,neutral,neutral
pressures,NNS,neutral,neutral,neutral
manipulations,NNS,neutral,neutral,neutral
neurophysiologist,NN,not_found,neutral,neutral
histologist,NN,neutral,neutral,neutral
researchers,NNS,neutral,neutral,neutral
bone,NN,neutral,neutral,neutral
kit,NN,neutral,neutral,neutral
reception,NN,neutral,neutral,neutral
wheels,NNS,neutral,neutral,neutral
wheel,NN,neutral,neutral,neutral
drive,NN,neutral,neutral,neutral
aluminium,NN,neutral,neutral,neutral
chassis,NN,neutral,neutral,neutral
cc,NNS,neutral,neutral,neutral
cu,NNS,neutral,neutral,neutral
turbo,NN,not_found,neutral,neutral
kits,NNS,neutral,neutral,neutral
repairers,NNS,neutral,neutral,neutral
hobby,NN,neutral,neutral,neutral
designers,NNS,neutral,neutral,neutral
venture,NN,neutral,neutral,neutral
drks,NNS,not_found,not_found,not_found
colony,NN,neutral,neutral,neutral
champions,NNS,neutral,neutral,neutral
quarterfinals,NNS,neutral,neutral,neutral
wildcard,NN,not_found,neutral,neutral
pair,NN,neutral,neutral,neutral
laser,NN,neutral,neutral,neutral
lens,NN,neutral,neutral,neutral
beam,NN,neutral,neutral,neutral
pointer,NN,neutral,neutral,neutral
lasers,NNS,neutral,neutral,neutral
patterns,NNS,neutral,neutral,neutral
engineering,NN,neutral,neutral,neutral
splitter,NN,neutral,neutral,neutral
scanner,NN,neutral,neutral,neutral
scanning,NN,neutral,neutral,neutral
surveying,NN,neutral,neutral,neutral
tripwires,NNS,not_found,neutral,neutral
badminton,NN,neutral,neutral,neutral
medal,NN,neutral,neutral,neutral
doubles,NN,neutral,neutral,neutral
bronze,NN,neutral,neutral,neutral
medalist,NN,neutral,neutral,neutral
candytuft,NN,neutral,neutral,neutral
native,NN,neutral,neutral,neutral
wild,NN,neutral,neutral,neutral
crevices,NNS,neutral,neutral,neutral
limestone,NN,neutral,neutral,neutral
violet,NN,neutral,neutral,neutral
cm,NNS,neutral,neutral,neutral
pence,NN,neutral,neutral,neutral
coin,NN,neutral,neutral,neutral
marine,NN,neutral,neutral,neutral
ray,NN,neutral,neutral,neutral
beds,NNS,neutral,neutral,neutral
reinvestigation,NN,not_found,neutral,neutral
colleague,NN,neutral,neutral,neutral
scales,NNS,neutral,neutral,neutral
lobe,NN,neutral,neutral,neutral
hind,NN,fem,fem,fem
peduncle,NN,neutral,neutral,neutral
ganoine,NN,neutral,neutral,neutral
layer,NN,neutral,neutral,neutral
fins,NNS,neutral,neutral,neutral
rays,NNS,neutral,neutral,neutral
eyes,NNS,neutral,neutral,neutral
jaws,NNS,neutral,neutral,neutral
gape,NN,neutral,neutral,neutral
parietals,NNS,not_found,neutral,neutral
frontals,NNS,neutral,neutral,neutral
postrostral,NN,not_found,not_found,not_found
maxilla,NN,neutral,neutral,neutral
cleaver,NN,neutral,neutral,neutral
blade,NN,masc,neutral,neutral
rows,NNS,neutral,neutral,neutral
teeth,NNS,neutral,neutral,neutral
cutting,NN,neutral,neutral,neutral
edges,NNS,neutral,neutral,neutral
boomerang,NN,neutral,neutral,neutral
skeleton,NN,neutral,neutral,neutral
arches,NNS,neutral,neutral,neutral
spines,NNS,neutral,neutral,neutral
supraneurals,NNS,not_found,not_found,not_found
parapophyses,NNS,not_found,neutral,neutral
morphology,NN,neutral,neutral,neutral
segments,NNS,neutral,neutral,neutral
predator,NN,neutral,neutral,neutral
metre,NN,neutral,neutral,neutral
aldingeri,NN,not_found,not_found,not_found
specimen,NN,masc,masc,masc
embryos,NNS,neutral,neutral,neutral
actinopterygians,NNS,not_found,neutral,neutral
swimmer,NN,neutral,neutral,neutral
diagnosis,NN,neutral,neutral,neutral
monograph,NN,neutral,neutral,neutral
speciose,NN,not_found,not_found,not_found
analyses,NNS,neutral,neutral,neutral
stem,NN,neutral,neutral,neutral
chondrosteans,NNS,not_found,neutral,neutral
sturgeons,NNS,neutral,neutral,neutral
relatives,NNS,neutral,neutral,neutral
affinity,NN,neutral,neutral,neutral
pictus,NN,not_found,not_found,not_found
topic,NN,neutral,neutral,neutral
connubii,NN,not_found,not_found,not_found
vitae,NN,not_found,neutral,neutral
polygamy,NN,neutral,neutral,neutral
protector,NN,neutral,neutral,neutral
slime,NN,neutral,neutral,neutral
breath,NN,neutral,neutral,neutral
companion,NN,neutral,neutral,neutral
sleep,NN,neutral,neutral,neutral
men,NNS,masc,masc,masc
vows,NNS,neutral,neutral,neutral
marriages,NNS,neutral,neutral,neutral
offspring,NN,neutral,neutral,neutral
dignity,NN,neutral,neutral,neutral
sacrament,NN,neutral,neutral,neutral
propagation,NN,neutral,neutral,neutral
phalansterians,NNS,not_found,neutral,neutral
communists,NNS,neutral,neutral,neutral
inception,NN,neutral,neutral,neutral
odds,NNS,neutral,neutral,neutral
contemporaries,NNS,neutral,neutral,neutral
placing,NN,not_found,neutral,neutral
door,NN,neutral,neutral,neutral
enablement,NN,not_found,not_found,not_found
modernists,NNS,neutral,neutral,neutral
evils,NNS,neutral,neutral,neutral
kindness,NN,neutral,neutral,neutral
inducements,NNS,neutral,neutral,neutral
unfaithfulness,NN,neutral,neutral,neutral
breaking,NN,neutral,neutral,neutral
seeds,NNS,neutral,neutral,neutral
dissension,NN,neutral,neutral,neutral
womanhood,NN,fem,fem,fem
pleasures,NNS,neutral,neutral,neutral
circumstances,NNS,neutral,neutral,neutral
inquiry,NN,neutral,neutral,neutral
spite,NN,neutral,neutral,neutral
princes,NNS,masc,masc,masc
bonds,NNS,neutral,neutral,neutral
prosperity,NN,neutral,neutral,neutral
fullness,NN,neutral,neutral,neutral
minds,NNS,neutral,neutral,neutral
hindrance,NN,neutral,neutral,neutral
mixing,NN,neutral,neutral,neutral
falsehood,NN,neutral,neutral,neutral
encyclicals,NNS,neutral,neutral,neutral
displeasure,NN,neutral,neutral,neutral
passing,NN,neutral,neutral,neutral
legislation,NN,neutral,neutral,neutral
laws,NNS,neutral,neutral,neutral
teachings,NNS,neutral,neutral,neutral
germ,NN,neutral,neutral,neutral
inviolability,NN,not_found,neutral,neutral
argument,NN,neutral,neutral,neutral
individual,NN,neutral,neutral,neutral
principle,NN,neutral,neutral,neutral
properties,NNS,neutral,neutral,neutral
indissolubility,NN,not_found,neutral,neutral
essentials,NNS,neutral,neutral,neutral
shows,NNS,neutral,neutral,neutral
wilfulness,NN,neutral,not_found,neutral
bridle,NN,neutral,neutral,neutral
rationalism,NN,neutral,neutral,neutral
dissolubility,NN,neutral,neutral,neutral
enemy,NN,neutral,neutral,neutral
guardian,NN,neutral,neutral,neutral
commissions,NNS,neutral,neutral,neutral
dangers,NNS,neutral,neutral,neutral
playoffs,NNS,neutral,neutral,neutral
rushing,NN,neutral,neutral,neutral
khutor,NN,not_found,not_found,not_found
municipality,NN,neutral,neutral,neutral
countryside,NN,neutral,neutral,neutral
farm,NN,neutral,neutral,neutral
angle,NN,neutral,neutral,neutral
overlap,NN,neutral,neutral,neutral
southwest,NN,neutral,neutral,neutral
tribe,NN,neutral,neutral,neutral
citadel,NN,neutral,neutral,neutral
valley,NN,neutral,neutral,neutral
comet,NN,neutral,neutral,neutral
orbit,NN,neutral,neutral,neutral
comets,NNS,neutral,neutral,neutral
aphelion,NN,neutral,neutral,neutral
perihelion,NN,neutral,neutral,neutral
simulation,NN,neutral,neutral,neutral
browser,NN,neutral,neutral,neutral
hamlet,NN,neutral,neutral,neutral
plaque,NN,neutral,neutral,neutral
neighbours,NNS,neutral,neutral,neutral
golf,NN,neutral,neutral,neutral
holes,NNS,neutral,neutral,neutral
professor,NN,neutral,neutral,neutral
desire,NN,neutral,neutral,neutral
trigger,NN,neutral,neutral,neutral
entertainment,NN,neutral,neutral,neutral
teens,NNS,neutral,neutral,neutral
talent,NN,neutral,neutral,neutral
idol,NN,neutral,neutral,neutral
audition,NN,neutral,neutral,neutral
edulis,NN,not_found,not_found,not_found
hairs,NNS,neutral,neutral,neutral
prickles,NNS,neutral,neutral,neutral
color,NN,neutral,neutral,neutral
capsules,NNS,neutral,neutral,neutral
brownish,NN,not_found,neutral,neutral
roots,NNS,neutral,neutral,neutral
purposes,NNS,neutral,neutral,neutral
tridosha,NN,not_found,not_found,not_found
fevers,NNS,neutral,neutral,neutral
discharges,NNS,neutral,neutral,neutral
leucoderma,NNS,not_found,neutral,neutral
nasal,NN,neutral,neutral,neutral
haemorrhage,NN,neutral,neutral,neutral
asthma,NN,neutral,neutral,neutral
cough,NN,neutral,neutral,neutral
inflammation,NN,neutral,neutral,neutral
throat,NN,neutral,neutral,neutral
derangements,NNS,neutral,neutral,neutral
ascites,NN,neutral,neutral,neutral
liver,NN,neutral,masc,neutral
spleen,NN,neutral,neutral,neutral
wounds,NNS,neutral,neutral,neutral
ulcers,NNS,neutral,neutral,neutral
blood,NN,masc,neutral,neutral
chest,NN,neutral,neutral,neutral
lungs,NNS,neutral,neutral,neutral
menstruation,NN,neutral,neutral,neutral
intolerance,NN,neutral,neutral,neutral
kata,NN,not_found,neutral,neutral
trustees,NNS,neutral,neutral,neutral
trustee,NN,neutral,neutral,neutral
grandfather,NN,masc,masc,masc
ryokan,NN,not_found,not_found,not_found
skiing,NN,neutral,neutral,neutral
bureau,NN,neutral,neutral,neutral
talk,NN,neutral,neutral,neutral
channel,NN,neutral,neutral,neutral
glacier,NN,neutral,neutral,neutral
glaciers,NNS,neutral,neutral,neutral
ensembles,NNS,neutral,neutral,neutral
quintessence,NN,neutral,neutral,neutral
sidemen,NNS,masc,masc,masc
slide,NN,neutral,neutral,neutral
macrocosm,NN,neutral,neutral,neutral
introducing,NN,not_found,neutral,neutral
technique,NN,neutral,neutral,neutral
throughput,NN,neutral,neutral,neutral
specification,NN,neutral,neutral,neutral
decoupling,NN,not_found,neutral,neutral
expenses,NNS,neutral,neutral,neutral
measure,NN,neutral,neutral,neutral
octane,NN,neutral,neutral,neutral
profitability,NN,neutral,neutral,neutral
skier,NN,neutral,neutral,neutral
freeskiing,NN,not_found,not_found,not_found
founders,NNS,neutral,neutral,neutral
skiers,NNS,neutral,neutral,neutral
snow,NN,neutral,neutral,neutral
avalanche,NN,neutral,neutral,neutral
intro,NN,neutral,neutral,neutral
clinic,NN,neutral,neutral,neutral
faces,NNS,neutral,neutral,neutral
tomorrow,NN,neutral,neutral,neutral
dude,NN,masc,masc,masc
porn,NN,neutral,neutral,neutral
highlands,NNS,neutral,neutral,neutral
vocabulary,NN,neutral,neutral,neutral
ixil,NN,not_found,neutral,neutral
pronominals,NNS,neutral,not_found,neutral
feature,NN,neutral,neutral,neutral
grammar,NN,neutral,neutral,neutral
ambiguity,NN,neutral,neutral,neutral
reflexive,NN,neutral,neutral,neutral
pronouns,NNS,neutral,neutral,neutral
lengua,NN,not_found,neutral,neutral
archive,NN,neutral,neutral,neutral
recordings,NNS,neutral,neutral,neutral
suburb,NN,neutral,neutral,neutral
kilometres,NNS,neutral,not_found,neutral
middens,NNS,neutral,neutral,neutral
shell,NN,neutral,neutral,neutral
gatherers,NNS,neutral,neutral,neutral
landholder,NN,neutral,neutral,neutral
grant,NN,neutral,neutral,neutral
responses,NNS,neutral,neutral,neutral
affiliation,NN,neutral,neutral,neutral
lights,NNS,neutral,not_found,neutral
decorations,NNS,neutral,neutral,neutral
candles,NNS,neutral,neutral,neutral
foods,NNS,neutral,neutral,neutral
corregimiento,NN,not_found,not_found,not_found
wrestler,NN,neutral,neutral,neutral
tag,NN,neutral,neutral,neutral
views,NNS,neutral,neutral,neutral
circuit,NN,neutral,neutral,neutral
combination,NN,neutral,neutral,neutral
blackbirds,NNS,masc,neutral,neutral
heels,NNS,neutral,neutral,neutral
feuds,NNS,neutral,neutral,neutral
cane,NN,neutral,neutral,neutral
faction,NN,neutral,neutral,neutral
white,NN,neutral,neutral,neutral
heel,NN,neutral,neutral,neutral
tactics,NNS,neutral,neutral,neutral
mentality,NN,neutral,neutral,neutral
resentment,NN,neutral,neutral,neutral
ringside,NN,neutral,neutral,neutral
slapjack,NN,not_found,neutral,neutral
trademark,NN,neutral,neutral,neutral
weapon,NN,neutral,neutral,neutral
opponent,NN,neutral,neutral,neutral
referee,NN,neutral,neutral,neutral
friction,NN,neutral,neutral,neutral
royal,NN,neutral,neutral,neutral
bodybuilder,NN,neutral,neutral,neutral
commentator,NN,neutral,neutral,neutral
yaks,NNS,neutral,neutral,neutral
catchphrase,NN,neutral,neutral,neutral
wrestlers,NNS,neutral,neutral,neutral
mistakes,NNS,neutral,neutral,neutral
sic,NN,not_found,neutral,neutral
nickname,NN,neutral,neutral,neutral
row,NN,neutral,neutral,neutral
podcast,NN,not_found,neutral,neutral
profile,NN,neutral,neutral,neutral
chemistry,NN,neutral,neutral,neutral
compounds,NNS,neutral,neutral,neutral
atoms,NNS,neutral,neutral,neutral
molecules,NNS,neutral,neutral,neutral
ions,NNS,neutral,neutral,neutral
reaction,NN,neutral,neutral,neutral
substances,NNS,neutral,neutral,neutral
scope,NN,neutral,neutral,neutral
physics,NN,neutral,neutral,neutral
disciplines,NNS,neutral,neutral,neutral
botany,NN,neutral,neutral,neutral
rocks,NNS,neutral,neutral,neutral
geology,NN,neutral,neutral,neutral
ozone,NN,neutral,neutral,neutral
pollutants,NNS,neutral,neutral,neutral
ecology,NN,neutral,neutral,neutral
soil,NN,neutral,neutral,neutral
moon,NN,neutral,neutral,neutral
medications,NNS,neutral,neutral,neutral
pharmacology,NN,neutral,neutral,neutral
dna,NN,neutral,neutral,neutral
forensics,NNS,neutral,neutral,neutral
topics,NNS,neutral,neutral,neutral
types,NNS,neutral,neutral,neutral
atom,NN,neutral,neutral,neutral
electrons,NNS,neutral,neutral,neutral
cations,NNS,neutral,neutral,neutral
anions,NNS,neutral,neutral,neutral
hydrogen,NN,neutral,neutral,neutral
ion,NN,neutral,neutral,neutral
interaction,NN,neutral,neutral,neutral
dipole,NN,neutral,neutral,neutral
alchemy,NN,neutral,neutral,neutral
philosophy,NN,neutral,neutral,neutral
astrology,NN,neutral,neutral,neutral
astronomy,NN,neutral,neutral,neutral
mysticism,NN,neutral,neutral,neutral
quest,NN,neutral,neutral,neutral
alchemists,NNS,neutral,neutral,neutral
origins,NNS,neutral,neutral,neutral
particles,NNS,neutral,neutral,neutral
crystals,NNS,neutral,neutral,neutral
aggregates,NNS,neutral,neutral,neutral
plasma,NN,neutral,neutral,neutral
interactions,NNS,neutral,neutral,neutral
reactions,NNS,neutral,neutral,neutral
transformations,NNS,neutral,fem,neutral
rearrangements,NNS,neutral,neutral,neutral
behaviors,NNS,neutral,neutral,neutral
glassware,NN,neutral,neutral,neutral
deal,NN,neutral,neutral,neutral
transformation,NN,neutral,fem,neutral
rearrangement,NN,neutral,neutral,neutral
equation,NN,neutral,neutral,neutral
decay,NN,neutral,neutral,neutral
substance,NN,neutral,neutral,neutral
entropy,NN,neutral,neutral,neutral
considerations,NNS,neutral,neutral,neutral
compositions,NNS,neutral,neutral,neutral
spectroscopy,NN,neutral,neutral,neutral
chromatography,NN,neutral,neutral,neutral
scientists,NNS,neutral,neutral,neutral
chemists,NNS,neutral,neutral,neutral
mass,NN,neutral,neutral,neutral
photon,NN,neutral,neutral,neutral
mixture,NN,neutral,neutral,neutral
nucleus,NN,neutral,neutral,neutral
electron,NN,neutral,neutral,neutral
cloud,NN,neutral,neutral,neutral
protons,NNS,neutral,neutral,neutral
neutrons,NNS,neutral,neutral,neutral
nucleons,NNS,neutral,neutral,neutral
nucleon,NN,neutral,neutral,neutral
radius,NN,neutral,neutral,neutral
element,NN,neutral,neutral,neutral
electronegativity,NN,neutral,neutral,neutral
ionization,NN,neutral,neutral,neutral
oxidation,NN,neutral,neutral,neutral
nuclei,NNS,neutral,neutral,neutral
sum,NN,neutral,neutral,neutral
isotopes,NNS,neutral,neutral,neutral
carbon,NN,neutral,neutral,neutral
table,NN,neutral,neutral,neutral
trends,NNS,neutral,neutral,neutral
bear,NN,neutral,neutral,neutral
similarity,NN,neutral,neutral,neutral
nomenclature,NN,neutral,neutral,neutral
component,NN,neutral,neutral,neutral
scheme,NN,neutral,neutral,neutral
registry,NN,neutral,neutral,neutral
molecule,NN,neutral,neutral,neutral
valence,NN,neutral,neutral,neutral
pairs,NNS,neutral,neutral,neutral
vacuum,NN,neutral,neutral,neutral
spectrometer,NN,neutral,neutral,neutral
collections,NNS,neutral,neutral,neutral
solids,NNS,neutral,neutral,neutral
sulfate,NN,neutral,neutral,neutral
nitrate,NN,neutral,neutral,neutral
radicals,NNS,neutral,neutral,neutral
oxide,NN,neutral,neutral,neutral
helium,NN,neutral,neutral,neutral
neon,NN,neutral,neutral,neutral
argon,NN,neutral,neutral,neutral
krypton,NN,neutral,neutral,neutral
xenon,NN,neutral,neutral,neutral
radon,NN,neutral,neutral,neutral
alcohol,NN,neutral,neutral,neutral
gasoline,NN,neutral,neutral,neutral
crust,NN,neutral,neutral,neutral
cells,NNS,neutral,neutral,neutral
mineral,NN,neutral,neutral,neutral
salts,NNS,neutral,neutral,neutral
diamond,NN,neutral,neutral,neutral
silica,NN,neutral,neutral,neutral
silicate,NN,neutral,neutral,neutral
minerals,NNS,neutral,neutral,neutral
quartz,NN,neutral,neutral,neutral
geometry,NN,neutral,neutral,neutral
mixtures,NNS,neutral,neutral,neutral
mole,NN,neutral,neutral,neutral
measurement,NN,neutral,neutral,neutral
constant,NN,neutral,neutral,neutral
classifications,NNS,neutral,neutral,neutral
phases,NNS,neutral,neutral,neutral
temperature,NN,neutral,neutral,neutral
values,NNS,neutral,neutral,neutral
liquids,NNS,neutral,neutral,neutral
gases,NNS,neutral,neutral,neutral
iron,NN,neutral,neutral,neutral
alpha,NN,neutral,neutral,neutral
gamma,NN,neutral,neutral,neutral
plasmas,NNS,neutral,neutral,neutral
condensates,NNS,neutral,neutral,neutral
analogs,NNS,neutral,neutral,neutral
relevance,NN,neutral,neutral,neutral
balance,NN,neutral,neutral,neutral
attraction,NN,neutral,neutral,neutral
repulsion,NN,neutral,neutral,neutral
energies,NNS,neutral,neutral,neutral
availability,NN,neutral,neutral,neutral
kinds,NNS,neutral,neutral,neutral
potentials,NNS,neutral,neutral,neutral
cation,NN,neutral,neutral,neutral
anion,NN,neutral,neutral,neutral
sodium,NN,neutral,neutral,neutral
chlorine,NN,neutral,neutral,neutral
gains,NNS,neutral,neutral,neutral
chloride,NN,neutral,neutral,neutral
octet,NN,neutral,neutral,neutral
lithium,NN,neutral,neutral,neutral
duet,NN,neutral,neutral,neutral
theories,NNS,neutral,neutral,neutral
diagram,NN,neutral,neutral,neutral
orbitals,NNS,not_found,neutral,neutral
attribute,NN,neutral,neutral,neutral
increase,NN,neutral,neutral,neutral
decrease,NN,neutral,neutral,neutral
reactants,NNS,neutral,neutral,neutral
heat,NN,neutral,neutral,neutral
reverse,NN,neutral,neutral,neutral
barrier,NN,neutral,neutral,neutral
activation,NN,neutral,neutral,neutral
kt,NN,neutral,neutral,neutral
probability,NN,neutral,neutral,neutral
dependence,NN,neutral,neutral,neutral
ultrasound,NN,neutral,neutral,neutral
equilibrium,NN,neutral,neutral,neutral
thermodynamics,NNS,neutral,neutral,neutral
quantum,NN,neutral,neutral,neutral
mechanics,NNS,neutral,neutral,neutral
quantization,NN,neutral,neutral,neutral
liquid,NN,neutral,neutral,neutral
sulfide,NN,neutral,neutral,neutral
transfer,NN,neutral,neutral,neutral
phonons,NNS,not_found,neutral,neutral
photons,NNS,neutral,neutral,neutral
radiation,NN,neutral,neutral,neutral
identification,NN,neutral,neutral,neutral
spectra,NNS,neutral,neutral,neutral
microwave,NN,neutral,neutral,neutral
objects,NNS,neutral,neutral,neutral
galaxies,NNS,neutral,neutral,neutral
contact,NN,neutral,neutral,neutral
exposure,NN,neutral,neutral,neutral
constituents,NNS,neutral,neutral,neutral
vessels,NNS,neutral,neutral,neutral
dissociation,NN,neutral,neutral,neutral
making,NN,neutral,neutral,neutral
reduction,NN,neutral,neutral,neutral
acid,NN,neutral,neutral,neutral
neutralization,NN,neutral,neutral,neutral
viz,NN,not_found,neutral,neutral
sequence,NN,neutral,neutral,neutral
steps,NNS,neutral,neutral,neutral
reorganization,NN,neutral,neutral,neutral
intermediates,NNS,neutral,neutral,neutral
kinetics,NNS,neutral,neutral,neutral
while,NN,neutral,neutral,neutral
interconversion,NN,not_found,neutral,neutral
caveat,NN,neutral,neutral,neutral
conformers,NNS,not_found,neutral,neutral
lattice,NN,neutral,neutral,neutral
nacl,NN,not_found,not_found,not_found
phosphate,NN,neutral,neutral,neutral
hydronium,NN,not_found,neutral,neutral
hydroxide,NN,neutral,neutral,neutral
acids,NNS,neutral,neutral,neutral
methods,NNS,neutral,neutral,neutral
acidity,NN,neutral,neutral,neutral
solutions,NNS,neutral,neutral,neutral
ability,NN,neutral,neutral,neutral
redox,NN,neutral,neutral,neutral
oxidants,NNS,neutral,neutral,neutral
oxidizers,NNS,neutral,neutral,neutral
oxidant,NN,neutral,neutral,neutral
reductants,NNS,neutral,neutral,neutral
reducers,NNS,neutral,neutral,neutral
reductant,NN,neutral,neutral,neutral
donor,NN,neutral,neutral,neutral
